4149691,0.0002,-0.0068,0.9949,0.1221,-0.3052,0,4150308,0,0,4116598,18
4160418,0.0027,-0.0081,0.9958,0.061,-0.3052,-0.1221,4161058,0,0,4158938,20
4170982,0.0015,-0.0081,0.9944,-0.061,-0.2441,-0.1221,4171605,0,0,4158938,20
4181526,0.0002,-0.0059,0.9939,0.1831,-0.3052,0,4182139,0,0,4158938,20
4192249,0.0007,-0.0061,0.9941,-0.061,-0.1221,0,4192890,0,0,4190768,23
4202806,0.0017,-0.0073,0.9944,-0.061,-0.3052,0.1221,4203422,0,0,4190768,23
4213334,0.0015,-0.0081,0.9932,0.061,-0.2441,-0.1831,4213946,0,0,4190768,23
4223861,0,-0.009,0.9929,-0.1221,-0.2441,0.061,4224475,0,0,4190768,23
4234604,0.001,-0.0081,0.9934,-0.061,-0.1831,0.061,4235252,0,0,4233125,20
4245163,0.0017,-0.0059,0.9941,0.061,-0.4272,0.061,4245774,0,0,4233125,20
4255677,0,-0.0068,0.9929,0.061,-0.1831,0,4256293,0,0,4233125,20
4266395,0.002,-0.0073,0.9941,-0.061,-0.1221,0,4267035,0,0,4264915,20
4277154,0.002,-0.0085,0.9934,0.1221,-0.3052,-0.061,4277767,0,0,4264915,20
4287676,0.0007,-0.0085,0.9946,0.2441,-0.061,-0.061,4288294,0,0,4264915,20
4298197,0.0015,-0.0066,0.9961,0.1221,-0.2441,-0.1221,4298809,0,0,4264915,20
4308912,0.0007,-0.0059,0.9951,0.061,-0.4272,0,4309558,0,0,4307446,21
4319452,0.0012,-0.0061,0.9958,0,-0.2441,0,4320065,0,0,4307446,21
4329972,0.0015,-0.0076,0.9932,0,-0.4883,-0.061,4330587,0,0,4307446,21
4340714,0.001,-0.0083,0.9924,-0.061,-0.4272,0,4341360,0,0,4339241,19
4351269,-0.0005,-0.0078,0.9951,0.1221,-0.3662,0,4351879,0,0,4339241,19
4361794,0.0015,-0.0073,0.9946,-0.1221,-0.3052,0,4362412,0,0,4339241,19
4372345,0.0012,-0.0078,0.9941,0.061,-0.3662,-0.061,4372984,0,0,4339241,19
4383110,0.0005,-0.0081,0.9946,0,-0.3662,0,4383750,0,0,4381631,16
4393653,0.0007,-0.0071,0.9949,-0.1831,-0.1831,-0.061,4394271,0,0,4381631,16
4404196,0.0005,-0.0078,0.9929,0.061,-0.1221,-0.061,4404806,0,0,4381631,16
4414929,0.001,-0.0071,0.9949,0.1221,-0.3052,0.061,4415576,0,0,4413450,18
4425475,0.0002,-0.0076,0.9941,0.1221,-0.2441,0,4426089,0,0,4413450,18
4435992,0.0017,-0.0071,0.9927,0,-0.2441,-0.061,4436609,0,0,4413450,18
4446518,0.0015,-0.0088,0.9944,0.1221,-0.3662,0.1831,4447134,0,0,4413450,18
4457247,0.0017,-0.0078,0.9944,0.061,-0.1221,-0.061,4457889,0,0,4455768,23
4467819,0.0017,-0.0071,0.9932,0.061,-0.3052,-0.061,4468444,0,0,4455768,23
4478423,0,-0.0076,0.9946,0.061,-0.2441,0.1221,4479042,0,0,4455768,23
4489144,0.0002,-0.009,0.9949,0.1221,-0.3052,-0.061,4489785,0,0,4487668,21
4499700,0,-0.0078,0.9944,0,-0.2441,0.1221,4500315,0,0,4487668,21
4510210,0.001,-0.0066,0.9941,0,-0.3662,-0.1221,4510822,0,0,4487668,21
4520738,0.001,-0.0071,0.9944,0.061,-0.2441,-0.061,4521356,0,0,4487668,21
4531479,0.001,-0.0063,0.9949,0.1831,-0.3662,-0.3052,4532120,0,0,4529998,17
4542039,0.0007,-0.0078,0.9941,0.1221,-0.1831,-0.061,4542657,0,0,4529998,17
4552580,0.0007,-0.0071,0.9937,0.1831,-0.1831,0.1221,4553196,0,0,4529998,17
4563303,0.001,-0.0068,0.9941,0.1221,-0.3662,0,4563944,0,0,4561824,21
4573848,0.0012,-0.0071,0.9929,-0.061,-0.1221,0,4574663,0,0,4561824,21
4584696,0.001,-0.0066,0.9941,0.1221,-0.3052,0,4585315,0,0,4561824,21
4595202,0.0012,-0.0076,0.9961,-0.061,-0.3662,0,4595812,0,0,4561824,21
4605917,0.0012,-0.0076,0.9958,-0.1221,-0.1221,-0.061,4606566,0,0,4604445,19
4616488,0.001,-0.0071,0.9956,0.1831,-0.3052,0.061,4617100,0,0,4604445,19
4627003,0.0015,-0.0083,0.9922,0,-0.3052,-0.061,4627619,0,0,4604445,19
4637744,0.0005,-0.0068,0.9939,0,-0.2441,0.061,4638391,0,0,4636270,17
4648287,0.0005,-0.0068,0.9924,-0.061,-0.2441,0,4648899,0,0,4636270,17
4658812,0.0005,-0.0071,0.9937,0,-0.2441,0,4659427,0,0,4636270,17
4669320,0,-0.0078,0.9956,0.061,-0.2441,-0.061,4669929,0,0,4636270,17
4680198,0.0022,-0.0076,0.9951,0.061,-0.4272,0,4680844,0,0,4678726,18
4690742,0.0022,-0.0066,0.9949,0.061,-0.3662,0.061,4691359,0,0,4678726,18
4701251,0.0017,-0.0063,0.9968,0.061,-0.1221,0.1221,4701861,0,0,4678726,18
4711953,0.0002,-0.0061,0.9944,0.1221,-0.3052,0.061,4712602,0,0,4710490,20
4722498,0.0007,-0.0066,0.9932,0,-0.2441,0.061,4723111,0,0,4710490,20
4733009,0.001,-0.0076,0.9956,0.1221,-0.3662,0,4733627,0,0,4710490,20
4743522,-0.0002,-0.0088,0.9966,0.061,-0.2441,0,4744134,0,0,4710490,20
4754245,-0.001,-0.0076,0.9937,0.061,-0.3052,0,4754887,0,0,4752768,19
4764799,0.0015,-0.0068,0.9929,-0.061,-0.2441,0.1831,4765415,0,0,4752768,19
4775324,0.0002,-0.0081,0.9939,0.061,-0.3052,0.061,4775937,0,0,4752768,19
4786043,0.0027,-0.0078,0.9963,0.1221,-0.3052,-0.061,4786688,0,0,4784590,19
4796607,0.002,-0.0078,0.9946,0.061,-0.3662,-0.061,4797224,0,0,4784590,19
4807132,0.0005,-0.0076,0.9939,-0.1221,-0.1831,-0.061,4807744,0,0,4784590,19
4817671,0.0017,-0.0078,0.9941,-0.061,-0.1831,-0.061,4818287,0,0,4784590,19
4828415,-0.0005,-0.0083,0.9949,0.1221,-0.2441,0,4829058,0,0,4826940,23
4838977,0.0005,-0.0076,0.9944,0,-0.1831,0,4839593,0,0,4826940,23
4849485,0.0007,-0.0068,0.9949,0,0,-0.1221,4850100,0,0,4826940,23
4860201,0.001,-0.0088,0.9961,-0.061,-0.2441,0,4860843,0,0,4858722,18
4870756,0.0005,-0.0083,0.9941,0.1221,-0.3052,0,4871374,0,0,4858722,18
4881272,0.0005,-0.0068,0.9934,0.061,-0.3662,0.1221,4881885,0,0,4858722,18
4891914,0.0007,-0.0068,0.9924,0,-0.1221,0,4892532,0,0,4858722,18
4902646,0.0007,-0.0063,0.9932,0.061,-0.1831,-0.061,4903292,0,0,4901170,22
4913204,0.001,-0.0066,0.9946,-0.1221,-0.2441,-0.1221,4913817,0,0,4901170,22
4923749,0.0012,-0.0063,0.9941,0,-0.3052,0,4924365,0,0,4901170,22
4934473,0.002,-0.009,0.9951,0.1221,-0.3052,-0.1221,4935120,0,0,4932993,19
4945039,0.0022,-0.0066,0.9934,-0.1221,-0.3052,0,4945654,0,0,4932993,19
4955577,0.0015,-0.0059,0.9949,0.1221,-0.2441,0,4956194,0,0,4932993,19
4966098,0.0007,-0.0073,0.9934,0.2441,-0.3662,-0.061,4966708,0,0,4932993,19
4976828,0.002,-0.0083,0.9939,0,-0.3662,-0.1221,4977475,0,0,4975353,20
4987599,0.001,-0.0076,0.9944,0,-0.3662,0.061,4988248,0,0,4975353,20
4998139,0.0024,-0.0078,0.9929,-0.061,-0.3052,0,4998750,0,0,4975353,20
5008857,0.002,-0.0078,0.9924,0.1221,-0.1831,-0.061,5009503,0,0,5007383,20
5019412,0.0002,-0.0073,0.9958,0.061,-0.2441,0.061,5020025,0,0,5007383,20
5029928,0.002,-0.0078,0.9941,0.061,-0.3662,-0.061,5030544,0,0,5007383,20
5040452,0.001,-0.0076,0.9939,0.1221,-0.3052,0,5041064,0,0,5007383,20
5051170,0.0002,-0.0076,0.9939,0,-0.3052,0,5051809,0,0,5049692,19
5061707,0.0022,-0.0085,0.9941,0,-0.3662,-0.061,5062324,0,0,5049692,19
5072230,0.0005,-0.0081,0.9939,0.061,-0.1831,0,5072840,0,0,5049692,19
5082939,-0.0002,-0.0071,0.9949,0,-0.2441,0,5083586,0,0,5081462,21
5093498,0.0017,-0.0063,0.9944,0,-0.2441,0,5094117,0,0,5081462,21
5103987,0.001,-0.0066,0.9939,0.061,-0.1831,0.061,5104603,0,0,5081462,21
5114472,0.0005,-0.0078,0.9927,0.1221,-0.1831,0,5115089,0,0,5081462,21
5125129,0.002,-0.0085,0.9949,0,-0.1221,0.061,5125770,0,0,5123688,19
5135673,0.0005,-0.0081,0.9944,0.1221,-0.2441,0,5136291,0,0,5123688,19
5146189,0.0005,-0.0088,0.9939,0.061,-0.3662,-0.061,5146800,0,0,5123688,19
5156932,0.001,-0.0066,0.9939,0.1831,-0.4272,0.061,5157579,0,0,5155450,15
5167479,0.001,-0.0059,0.9937,0.1831,-0.3052,-0.061,5168095,0,0,5155450,15
5178009,-0.0002,-0.0078,0.9937,0.1831,-0.2441,0,5178626,0,0,5155450,15
5188536,0.0017,-0.0073,0.9932,0.061,-0.3662,0.061,5189352,0,0,5155450,15
5199584,0.001,-0.0083,0.9939,0,-0.3052,-0.061,5200236,0,0,5198109,18
5210142,-0.0002,-0.0071,0.9929,0.1221,-0.2441,0,5210752,0,0,5198109,18
5220666,0.001,-0.0083,0.9934,0.1221,-0.1831,0.061,5221285,0,0,5198109,18
5231389,0.0015,-0.0076,0.9958,0.1831,-0.4272,0.061,5232030,0,0,5229910,18
5241927,-0.0002,-0.0076,0.9941,0.061,-0.2441,-0.061,5242545,0,0,5229910,18
5252462,0.0007,-0.0076,0.9927,0.061,-0.3662,-0.1221,5253078,0,0,5229910,18
5262991,0.001,-0.0063,0.9929,-0.1221,-0.3662,-0.061,5263609,0,0,5229910,18
5273739,0.0002,-0.0063,0.9929,0.061,-0.2441,-0.061,5274385,0,0,5272269,21
5284292,0.0007,-0.0071,0.9937,0,-0.3052,0.061,5284904,0,0,5272269,21
5294811,0.0017,-0.0073,0.9941,0,-0.3052,-0.1221,5295450,0,0,5272269,21
